city_id,city_name,total_city_checklists,total_city_effort,total_city_area_m2,total_city_area_surveyed_m2,percentage_total_city_area_surveyed,jetz_species_name,percentage_checklists,percentage_effort,percentage_surveyed_area,seasonal,presence,origin
1575,Porto,6852,131656,742742756,274510013.7,36,Streptopelia_decaocto,44.05,49.87,59.21076868898208,Resident,Extant,Native
1575,Porto,6852,131656,742742756,274510013.7,36,Streptopelia_turtur,1.26,2.67,3.4585492755013476,Breeding Season,Extant,Native
1576,Marrakesh,352,14043,288522684,51665669.7,17,Columba_livia,61.36,65.86,77.17822958946373,Resident,Extant,Native
1576,Marrakesh,352,14043,288522684,51665669.7,17,Columba_oenas,0.28,0.43,1.519460300347176,Resident,Extant,Native
1576,Marrakesh,352,14043,288522684,51665669.7,17,Columba_palumbus,39.77,44.16,62.01020709889298,NA,NA,NA
1576,Marrakesh,352,14043,288522684,51665669.7,17,Stigmatopelia_senegalensis,5.97,7.28,19.69897947534008,NA,NA,NA
1576,Marrakesh,352,14043,288522684,51665669.7,17,Streptopelia_decaocto,65.06,71.03,80.07406904860075,Resident,Extant,Native
1576,Marrakesh,352,14043,288522684,51665669.7,17,Streptopelia_turtur,3.98,5.38,18.115011852831937,Breeding Season,Extant,Native
1581,Casablanca,86,4352,1135946317,27103448.65,2,Columba_livia,69.77,75.92,68.52694902351477,Resident,Extant,Native
1581,Casablanca,86,4352,1135946317,27103448.65,2,Columba_palumbus,5.81,3.79,13.249702819644689,NA,NA,NA
1581,Casablanca,86,4352,1135946317,27103448.65,2,Stigmatopelia_senegalensis,18.6,44.99,4.018756779130393,NA,NA,NA
1581,Casablanca,86,4352,1135946317,27103448.65,2,Streptopelia_decaocto,50,58.55,64.37435244979424,Resident,Extant,Native
1581,Casablanca,86,4352,1135946317,27103448.65,2,Streptopelia_turtur,17.44,39.29,8.84858263230646,Breeding Season,Extant,Native
1602,Rabat,893,11355,602203802,46606181.17,7,Columba_livia,45.8,45.53,63.83616006099819,Resident,Extant,Native
1602,Rabat,893,11355,602203802,46606181.17,7,Columba_palumbus,7.5,11.43,37.509194383968875,Resident,Extant,Native
1602,Rabat,893,11355,602203802,46606181.17,7,Stigmatopelia_senegalensis,0.11,0.18,1.6844103513576931,NA,NA,NA
1602,Rabat,893,11355,602203802,46606181.17,7,Streptopelia_decaocto,56.89,44.76,48.84755639377351,Resident,Extant,Native
1602,Rabat,893,11355,602203802,46606181.17,7,Streptopelia_roseogrisea,1.12,0.59,1.6844103513576931,NA,NA,NA
1602,Rabat,893,11355,602203802,46606181.17,7,Streptopelia_turtur,0.78,1.62,8.422051799701228,Breeding Season,Extant,Native
1639,Seville,2212,100047,394068854,97659436.94,24,Columba_livia,25.54,29.3,58.74973725811039,Resident,Extant,Native
1639,Seville,2212,100047,394068854,97659436.94,24,Columba_oenas,0.14,0.2,1.6077081121864596,Resident,Extant,Native
1639,Seville,2212,100047,394068854,97659436.94,24,Columba_palumbus,3.07,4.81,22.659983052734567,Resident,Extant,Native
1639,Seville,2212,100047,394068854,97659436.94,24,Streptopelia_decaocto,81.46,83.11,70.66200761775558,Resident,Extant,Native
1639,Seville,2212,100047,394068854,97659436.94,24,Streptopelia_turtur,0.14,0.17,2.3882694321010285,Breeding Season,Extant,Native
1642,Tangier,52,1936,256818610,11849323.66,4,Columba_livia,48.08,45.14,47.77135609105305,Resident,Extant,Native
1642,Tangier,52,1936,256818610,11849323.66,4,Columba_palumbus,13.46,13.64,32.96299621880697,Non-breeding Season,Extant,Native
1642,Tangier,52,1936,256818610,11849323.66,4,Streptopelia_decaocto,36.54,40.96,57.617368939350925,Resident,Extant,Native
1642,Tangier,52,1936,256818610,11849323.66,4,Streptopelia_turtur,1.92,6.97,6.625182689962914,Breeding Season,Extant,Native
1650,Meknes,17,522,220605792,6142270.22,2,Columba_livia,58.82,47.51,65.30687117832468,Resident,Extant,Native
1650,Meknes,17,522,220605792,6142270.22,2,Columba_oenas,0,0,0,Resident,Extant,Native
1650,Meknes,17,522,220605792,6142270.22,2,Streptopelia_decaocto,52.94,48.08,65.69241396872312,Resident,Extant,Native
1650,Meknes,17,522,220605792,6142270.22,2,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1663,Dublin,4403,168060,463776242,171157940.91,36,Columba_livia,51.19,65.44,58.48519531012393,Resident,Extant,Introduced
1663,Dublin,4403,168060,463776242,171157940.91,36,Columba_oenas,0.45,0.45,4.216934920825696,Resident,Extant,Native
1663,Dublin,4403,168060,463776242,171157940.91,36,Columba_palumbus,60.25,70.62,68.64276314341646,Resident,Extant,Native
1663,Dublin,4403,168060,463776242,171157940.91,36,Streptopelia_decaocto,11.79,21.95,25.503358393960244,Resident,Extant,Native
1671,Fez,76,2936,306975069,17379108.53,5,Columba_livia,60.53,51.77,75.36295464978029,Resident,Extant,Native
1671,Fez,76,2936,306975069,17379108.53,5,Columba_oenas,0,0,0,Resident,Extant,Native
1671,Fez,76,2936,306975069,17379108.53,5,Stigmatopelia_senegalensis,1.32,0.37,4.517143895182292,NA,NA,NA
1671,Fez,76,2936,306975069,17379108.53,5,Streptopelia_decaocto,61.84,65.63,83.4178040546479,Resident,Extant,Native
1671,Fez,76,2936,306975069,17379108.53,5,Streptopelia_turtur,1.32,1.19,4.517143895182292,Breeding Season,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Columba_guinea,50,68.75,100,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Columba_livia,0,0,0,Resident,Extant,Introduced
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Oena_capensis,0,0,0,Non-breeding Season,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Stigmatopelia_senegalensis,50,68.75,100,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Streptopelia_semitorquata,0,0,0,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Streptopelia_turtur,0,0,0,Non-breeding Season,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Streptopelia_vinacea,0,0,0,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Treron_calvus,0,0,0,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Treron_waalia,0,0,0,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Turtur_abyssinicus,0,0,0,Resident,Extant,Native
1676,Bobo-Dioulasso,2,16,906891663,785039.34,0,Turtur_afer,0,0,0,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Columba_guinea,0.68,1.62,1.6260921581744556,NA,NA,NA
1682,Abidjan,148,7398,NA,48277665.94,0,Columba_iriditorques,0,0,0,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Columba_livia,5.41,4.46,8.1304608322993,Resident,Extant,Introduced
1682,Abidjan,148,7398,NA,48277665.94,0,Columba_unicincta,0,0,0,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Stigmatopelia_senegalensis,50,62.77,54.78985906831933,NA,NA,NA
1682,Abidjan,148,7398,NA,48277665.94,0,Streptopelia_semitorquata,62.16,67.56,65.96209690331189,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Streptopelia_vinacea,0.68,0.81,1.6260921581744556,NA,NA,NA
1682,Abidjan,148,7398,NA,48277665.94,0,Treron_calvus,4.73,5.47,8.701230264985757,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Turtur_abyssinicus,0.68,0.49,1.6260921581744556,NA,NA,NA
1682,Abidjan,148,7398,NA,48277665.94,0,Turtur_afer,0.68,0.41,1.6158903393745967,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Turtur_brehmeri,0,0,0,Resident,Extant,Native
1682,Abidjan,148,7398,NA,48277665.94,0,Turtur_tympanistria,0.68,0.54,1.6260921581744556,Resident,Extant,Native
1684,Málaga,4160,201356,498228044,184636779.26,37,Columba_livia,34.13,38.42,60.24903020180639,Resident,Extant,Native
1684,Málaga,4160,201356,498228044,184636779.26,37,Columba_oenas,0,0,0,Non-breeding Season,Extant,Native
1684,Málaga,4160,201356,498228044,184636779.26,37,Columba_palumbus,13.25,16.05,25.283120663767583,Resident,Extant,Native
1684,Málaga,4160,201356,498228044,184636779.26,37,Streptopelia_decaocto,61.95,52.74,77.73664092021706,Resident,Extant,Native
1684,Málaga,4160,201356,498228044,184636779.26,37,Streptopelia_turtur,1.51,2.93,10.422722459267403,Breeding Season,Extant,Native
1708,Madrid,10346,334503,1653539473,548077666.49,33,Columba_livia,54.65,53.78,57.91578631416312,Resident,Extant,Native
1708,Madrid,10346,334503,1653539473,548077666.49,33,Columba_oenas,4.4,7.82,13.658631631428802,Resident,Extant,Native
1708,Madrid,10346,334503,1653539473,548077666.49,33,Columba_palumbus,77.92,81.77,76.5627563055712,Resident,Extant,Native
1708,Madrid,10346,334503,1653539473,548077666.49,33,Streptopelia_decaocto,28.65,38.91,39.01443673291903,Resident,Extant,Native
1708,Madrid,10346,334503,1653539473,548077666.49,33,Streptopelia_turtur,0.11,0.2,1.5755855981695173,Breeding Season,Extant,Native
1716,Glasgow,1277,40361,429408646,101581948.42,23,Columba_livia,56.07,71.97,60.60441941462024,Resident,Extant,Native
1716,Glasgow,1277,40361,429408646,101581948.42,23,Columba_oenas,0.7,0.65,3.798327567066369,Resident,Extant,Native
1716,Glasgow,1277,40361,429408646,101581948.42,23,Columba_palumbus,49.65,72.49,63.06378484209823,Resident,Extant,Native
1716,Glasgow,1277,40361,429408646,101581948.42,23,Streptopelia_decaocto,2.27,5.23,10.06323643029016,Resident,Extant,Native
1744,Bilbao,1147,99087,260170343,74807569.63,28,Columba_livia,69.4,86.03,44.60211219937744,Resident,Extant,Native
1744,Bilbao,1147,99087,260170343,74807569.63,28,Columba_oenas,0.09,0.21,1.0494116355909209,Resident,Extant,Native
1744,Bilbao,1147,99087,260170343,74807569.63,28,Columba_palumbus,5.32,3.59,24.815783378364515,Resident,Extant,Native
1744,Bilbao,1147,99087,260170343,74807569.63,28,Streptopelia_decaocto,59.37,81.37,17.84142647062761,Resident,Extant,Native
1744,Bilbao,1147,99087,260170343,74807569.63,28,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1758,Liverpool,1047,63813,615427584,115235407.39,18,Columba_livia,58.74,67.01,53.63284637926596,Resident,Extant,Introduced
1758,Liverpool,1047,63813,615427584,115235407.39,18,Columba_oenas,9.74,14.71,12.786948841280093,Resident,Extant,Native
1758,Liverpool,1047,63813,615427584,115235407.39,18,Columba_palumbus,69.91,77.88,69.4178111587444,Resident,Extant,Native
1758,Liverpool,1047,63813,615427584,115235407.39,18,Streptopelia_decaocto,28.37,34.41,31.861259886677963,Resident,Extant,Native
1758,Liverpool,1047,63813,615427584,115235407.39,18,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1777,Bristol,441,17056,259608124,73918400.53,28,Columba_livia,34.01,43.28,46.30722353916172,Resident,Extant,Introduced
1777,Bristol,441,17056,259608124,73918400.53,28,Columba_oenas,6.12,6.5,8.321323927326597,Resident,Extant,Native
1777,Bristol,441,17056,259608124,73918400.53,28,Columba_palumbus,70.29,79.78,74.71389074170487,Resident,Extant,Native
1777,Bristol,441,17056,259608124,73918400.53,28,Streptopelia_decaocto,18.82,27.16,29.291981759281175,Resident,Extant,Native
1777,Bristol,441,17056,259608124,73918400.53,28,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Columba_iriditorques,0,0,0,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Columba_livia,14.29,4.41,19.999999898094277,NA,NA,NA
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Columba_unicincta,0,0,0,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Stigmatopelia_senegalensis,57.14,34.17,79.99999984714141,NA,NA,NA
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Streptopelia_semitorquata,14.29,11.52,19.999999898094277,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Treron_calvus,14.29,22.65,19.999999898094277,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Turtur_afer,14.29,22.65,19.999999898094277,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Turtur_brehmeri,0,0,0,Resident,Extant,Native
1785,Takoradi [Sekondi-Takoradi],7,521,1081992027,3925196.72,0,Turtur_tympanistria,14.29,22.65,19.999999898094277,Resident,Extant,Native
1786,Manchester,2544,129087,986236888,212172499.65,21,Columba_livia,56.72,58.79,50.23237802062629,Resident,Extant,Introduced
1786,Manchester,2544,129087,986236888,212172499.65,21,Columba_oenas,2.4,3.88,8.062367591567375,Resident,Extant,Native
1786,Manchester,2544,129087,986236888,212172499.65,21,Columba_palumbus,61.56,56.69,72.7297796719906,Resident,Extant,Native
1786,Manchester,2544,129087,986236888,212172499.65,21,Streptopelia_decaocto,28.62,32.44,32.03272408163854,Resident,Extant,Native
1786,Manchester,2544,129087,986236888,212172499.65,21,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Columba_iriditorques,0,0,0,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Columba_livia,7.14,3.44,11.368098467544312,Resident,Extant,Introduced
1791,Kumasi,14,320,NA,6905634.59,0,Columba_unicincta,0,0,0,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Stigmatopelia_senegalensis,50,60.62,58.30416100832234,NA,NA,NA
1791,Kumasi,14,320,NA,6905634.59,0,Streptopelia_semitorquata,28.57,36.25,34.10429554744222,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Treron_calvus,0,0,0,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Turtur_abyssinicus,0,0,0,Non-breeding Season,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Turtur_afer,7.14,18.75,11.368098467544312,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Turtur_brehmeri,0,0,0,Resident,Extant,Native
1791,Kumasi,14,320,NA,6905634.59,0,Turtur_tympanistria,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Columba_guinea,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Columba_livia,6.86,4.95,20.853565737766274,Resident,Extant,Introduced
1805,Ouagadougou,102,3310,NA,15058131.59,0,Oena_capensis,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Stigmatopelia_senegalensis,86.27,91.84,75.13210302607006,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Streptopelia_decipiens,2.94,4.38,15.640174319927029,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Streptopelia_semitorquata,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Streptopelia_turtur,0,0,0,Non-breeding Season,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Streptopelia_vinacea,4.9,11.57,25.39854946240379,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Treron_calvus,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Treron_waalia,0,0,0,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Turtur_abyssinicus,0.98,1.66,5.213391417839244,Resident,Extant,Native
1805,Ouagadougou,102,3310,NA,15058131.59,0,Turtur_afer,0,0,0,Breeding Season,Extant,Native
1806,Birmingham,1025,56947,998553396,127843941.63,12,Columba_livia,24.1,29.92,31.334844779691576,Resident,Extant,Introduced
1806,Birmingham,1025,56947,998553396,127843941.63,12,Columba_oenas,6.15,6.12,9.659404061351452,Resident,Extant,Native
1806,Birmingham,1025,56947,998553396,127843941.63,12,Columba_palumbus,74.15,84.41,67.12655945666026,Resident,Extant,Native
1806,Birmingham,1025,56947,998553396,127843941.63,12,Streptopelia_decaocto,23.41,29.56,19.304752556384397,Resident,Extant,Native
1806,Birmingham,1025,56947,998553396,127843941.63,12,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1825,Leeds,1911,131107,685289622,105074871.99,15,Columba_livia,23.23,18.56,37.081178175223585,Resident,Extant,Introduced
1825,Leeds,1911,131107,685289622,105074871.99,15,Columba_oenas,7.27,6.77,13.879364803211882,Resident,Extant,Native
1825,Leeds,1911,131107,685289622,105074871.99,15,Columba_palumbus,86.81,93.44,65.87152390400928,Resident,Extant,Native
1825,Leeds,1911,131107,685289622,105074871.99,15,Streptopelia_decaocto,51.44,62.91,20.93149187190364,Resident,Extant,Native
1825,Leeds,1911,131107,685289622,105074871.99,15,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1836,Newcastle upon Tyne,2065,75064,341046406,102772899.21,30,Columba_livia,36.8,35.39,58.04980902416249,Resident,Extant,Introduced
1836,Newcastle upon Tyne,2065,75064,341046406,102772899.21,30,Columba_oenas,9.35,9.54,15.021226158518138,Resident,Extant,Native
1836,Newcastle upon Tyne,2065,75064,341046406,102772899.21,30,Columba_palumbus,69.39,72,72.92100089233243,Resident,Extant,Native
1836,Newcastle upon Tyne,2065,75064,341046406,102772899.21,30,Streptopelia_decaocto,13.9,18.7,25.2266493883996,Resident,Extant,Native
1836,Newcastle upon Tyne,2065,75064,341046406,102772899.21,30,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1844,Sheffield,640,21904,361103331,68136510.55,18,Columba_livia,13.28,17.54,41.736871833393295,Resident,Extant,Introduced
1844,Sheffield,640,21904,361103331,68136510.55,18,Columba_oenas,2.5,2.9,10.853693358090526,Resident,Extant,Native
1844,Sheffield,640,21904,361103331,68136510.55,18,Columba_palumbus,60,71.51,74.17995214608183,Resident,Extant,Native
1844,Sheffield,640,21904,361103331,68136510.55,18,Streptopelia_decaocto,15.94,28.3,26.560172826461248,Resident,Extant,Native
1844,Sheffield,640,21904,361103331,68136510.55,18,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1864,Nottingham,2453,140451,250526920,59801993.83,23,Columba_livia,3.55,2.91,29.859523715482116,Resident,Extant,Introduced
1864,Nottingham,2453,140451,250526920,59801993.83,23,Columba_oenas,14.76,15.62,16.24877634953597,Resident,Extant,Native
1864,Nottingham,2453,140451,250526920,59801993.83,23,Columba_palumbus,83.41,85.43,70.05399219479503,Resident,Extant,Native
1864,Nottingham,2453,140451,250526920,59801993.83,23,Streptopelia_decaocto,27.03,31.47,33.76590380481634,Resident,Extant,Native
1864,Nottingham,2453,140451,250526920,59801993.83,23,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1897,Oran,13,690,371425511,4705806.29,1,Columba_livia,76.92,89.13,83.31764438183026,Resident,Extant,Native
1897,Oran,13,690,371425511,4705806.29,1,Columba_palumbus,7.69,8.7,16.68235561816974,Resident,Extant,Native
1897,Oran,13,690,371425511,4705806.29,1,Streptopelia_decaocto,7.69,8.7,16.68235561816974,Resident,Extant,Introduced
1897,Oran,13,690,371425511,4705806.29,1,Streptopelia_turtur,7.69,1.45,16.68235561816974,Breeding Season,Extant,Native
1904,Bordeaux,227,9085,353814197,37203089.57,10,Columba_livia,32.6,36.43,53.05004323058969,Resident,Extant,Native
1904,Bordeaux,227,9085,353814197,37203089.57,10,Columba_palumbus,70.04,85.05,52.65065169693647,Resident,Extant,Native
1904,Bordeaux,227,9085,353814197,37203089.57,10,Streptopelia_decaocto,52.42,66.57,31.131933809442483,Resident,Extant,Native
1904,Bordeaux,227,9085,353814197,37203089.57,10,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Columba_guinea,0.82,0.73,2.0011829970120245,NA,NA,NA
1912,Accra,364,20271,NA,78457526.99,1,Columba_iriditorques,0.27,0.1,1.0005914921331374,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Columba_livia,21.98,28.37,22.384963219957843,Resident,Extant,Introduced
1912,Accra,364,20271,NA,78457526.99,1,Columba_unicincta,0,0,0,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Stigmatopelia_senegalensis,66.76,76.16,68.08830794119834,NA,NA,NA
1912,Accra,364,20271,NA,78457526.99,1,Streptopelia_decipiens,0.55,0.99,2.0011829970120245,NA,NA,NA
1912,Accra,364,20271,NA,78457526.99,1,Streptopelia_semitorquata,26.92,40.95,26.253616753208856,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Streptopelia_vinacea,3.57,2.72,9.555671632315875,NA,NA,NA
1912,Accra,364,20271,NA,78457526.99,1,Treron_calvus,0,0,0,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Turtur_abyssinicus,1.92,3.08,6.003548978290324,Non-breeding Season,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Turtur_afer,1.37,2.66,4.0023659812783,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Turtur_brehmeri,0,0,0,Resident,Extant,Native
1912,Accra,364,20271,NA,78457526.99,1,Turtur_tympanistria,0,0,0,Resident,Extant,Native
1918,Valencia,2014,77441,693783940,181959764.96,26,Columba_livia,57.15,67.77,58.895173684994624,Resident,Extant,Native
1918,Valencia,2014,77441,693783940,181959764.96,26,Columba_oenas,0.05,0.04,0.3666439611782624,Resident,Extant,Native
1918,Valencia,2014,77441,693783940,181959764.96,26,Columba_palumbus,50.3,57.39,49.02293938421451,Resident,Extant,Native
1918,Valencia,2014,77441,693783940,181959764.96,26,Streptopelia_decaocto,74.38,80.52,74.55419970443559,Resident,Extant,Native
1918,Valencia,2014,77441,693783940,181959764.96,26,Streptopelia_turtur,1.09,2.21,5.4992143852239455,Breeding Season,Extant,Native
1919,London,21265,1121431,NA,995238874.53,35,Columba_livia,51.36,50.01,61.375296011067086,Resident,Extant,Introduced
1919,London,21265,1121431,NA,995238874.53,35,Columba_oenas,9.25,14.99,15.90410722096736,Resident,Extant,Native
1919,London,21265,1121431,NA,995238874.53,35,Columba_palumbus,69.17,77.78,75.20547611380893,Resident,Extant,Native
1919,London,21265,1121431,NA,995238874.53,35,Streptopelia_decaocto,16.11,18.58,23.248503170584847,Resident,Extant,Native
1919,London,21265,1121431,NA,995238874.53,35,Streptopelia_turtur,0.02,0.03,0.315517957584096,Breeding Season,Extant,Native
2025,Toulouse,946,21594,444529002,76657077.07,17,Columba_livia,53.07,49.01,56.40690674980363,Resident,Extant,Native
2025,Toulouse,946,21594,444529002,76657077.07,17,Columba_oenas,4.23,9.62,15.28692939765907,Resident,Extant,Native
2025,Toulouse,946,21594,444529002,76657077.07,17,Columba_palumbus,48.73,56.36,70.07317842415095,Resident,Extant,Native
2025,Toulouse,946,21594,444529002,76657077.07,17,Streptopelia_decaocto,30.66,27.63,48.270177502607986,Resident,Extant,Native
2025,Toulouse,946,21594,444529002,76657077.07,17,Streptopelia_turtur,0,0,0,Breeding Season,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Columba_guinea,11.48,11.05,13.47197141699142,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Columba_iriditorques,0,0,0,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Columba_livia,18.03,25.31,16.83996430341594,Resident,Extant,Introduced
2028,Lomé,61,3730,2097605345,23308818.53,1,Stigmatopelia_senegalensis,59.02,68.77,54.40585014499231,NA,NA,NA
2028,Lomé,61,3730,2097605345,23308818.53,1,Streptopelia_semitorquata,13.11,11.61,20.207957146938238,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Streptopelia_vinacea,4.92,3.03,10.103978573469119,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Treron_calvus,3.28,8.85,3.367992843522301,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Treron_waalia,0,0,0,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Turtur_abyssinicus,0,0,0,Non-breeding Season,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Turtur_afer,0,0,0,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Turtur_brehmeri,0,0,0,Resident,Extant,Native
2028,Lomé,61,3730,2097605345,23308818.53,1,Turtur_tympanistria,0,0,0,Resident,Extant,Native
2054,Paris,2320,73034,NA,343364073.15,13,Columba_livia,45.95,43.94,51.0536844876661,Resident,Extant,Introduced
2054,Paris,2320,73034,NA,343364073.15,13,Columba_oenas,6.25,7.91,13.747664829039497,Resident,Extant,Native
2054,Paris,2320,73034,NA,343364073.15,13,Columba_palumbus,61.64,69.33,77.54411483920272,Resident,Extant,Native
2054,Paris,2320,73034,NA,343364073.15,13,Streptopelia_decaocto,8.75,11.95,21.80014130287294,Resident,Extant,Native
2054,Paris,2320,73034,NA,343364073.15,13,Streptopelia_turtur,0.17,0.19,0.8592088749806934,Breeding Season,Extant,Native
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Columba_livia,59.28,58.26,69.75055534372558,Resident,Extant,Native
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Columba_oenas,0.21,0.5,2.074830792007043,Resident,Extant,Native
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Columba_palumbus,36.62,49.61,67.6305472405819,Resident,Extant,Native
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Streptopelia_decaocto,40.45,46.41,63.791336399595764,Resident,Extant,Native
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Streptopelia_roseogrisea,0.02,0.04,0.17828971768490542,NA,NA,NA
2059,Barcelona,8662,348959,1107548874,440316665.59,39,Streptopelia_turtur,0.47,0.79,4.635694236703352,Breeding Season,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Columba_guinea,21.95,34.29,33.564873653660136,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Columba_livia,7.32,16.19,33.564873653660136,NA,NA,NA
2075,Niamey,41,1995,567769431,7016615.21,1,Oena_capensis,0,0,0,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Stigmatopelia_senegalensis,63.41,76.74,78.31803862021957,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Streptopelia_decipiens,14.63,20.75,22.376582483279712,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Streptopelia_roseogrisea,2.44,7.02,11.188291170380426,Breeding Season,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Streptopelia_semitorquata,4.88,13.28,11.188291170380426,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Streptopelia_turtur,0,0,0,Non-breeding Season,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Streptopelia_vinacea,4.88,11.53,11.188291170380426,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Treron_waalia,0,0,0,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Turtur_abyssinicus,0,0,0,Resident,Extant,Native
2075,Niamey,41,1995,567769431,7016615.21,1,Turtur_afer,0,0,0,Breeding Season,Extant,Native
2086,Cotonou,27,871,1831778956,13339879.88,0,Columba_guinea,33.33,43.63,52.706788841040144,Resident,Extant,Native
