city_id,mntd_normalised,mntd_actual,mntd_min,mntd_max,mntd_mean,mntd_sd,fd_normalised,fd_actual,fd_min,fd_max,fd_mean,fd_sd,FRic_normalised,FRic_actual,FRic_min,FRic_max,FRic_mean,FRic_sd,mass_fd_normalised,mass_fd_actual,mass_fd_min,mass_fd_max,mass_fd_mean,mass_fd_sd,mass_var_normalised,mass_var_actual,mass_var_min,mass_var_max,mass_var_mean,mass_var_sd,mass_sdndr_normalised,mass_sdndr_actual,mass_sdndr_min,mass_sdndr_max,mass_sdndr_mean,mass_sdndr_sd,locomotory_trait_fd_normalised,locomotory_trait_fd_actual,locomotory_trait_fd_min,locomotory_trait_fd_max,locomotory_trait_fd_mean,locomotory_trait_fd_sd,locomotory_trait_var_normalised,locomotory_trait_var_actual,locomotory_trait_var_min,locomotory_trait_var_max,locomotory_trait_var_mean,locomotory_trait_var_sd,locomotory_trait_sdndr_normalised,locomotory_trait_sdndr_actual,locomotory_trait_sdndr_min,locomotory_trait_sdndr_max,locomotory_trait_sdndr_mean,locomotory_trait_sdndr_sd,trophic_trait_fd_normalised,trophic_trait_fd_actual,trophic_trait_fd_min,trophic_trait_fd_max,trophic_trait_fd_mean,trophic_trait_fd_sd,trophic_trait_var_normalised,trophic_trait_var_actual,trophic_trait_var_min,trophic_trait_var_max,trophic_trait_var_mean,trophic_trait_var_sd,trophic_trait_sdndr_normalised,trophic_trait_sdndr_actual,trophic_trait_sdndr_min,trophic_trait_sdndr_max,trophic_trait_sdndr_mean,trophic_trait_sdndr_sd,gape_width_fd_normalised,gape_width_fd_actual,gape_width_fd_min,gape_width_fd_max,gape_width_fd_mean,gape_width_fd_sd,gape_width_var_normalised,gape_width_var_actual,gape_width_var_min,gape_width_var_max,gape_width_var_mean,gape_width_var_sd,gape_width_sdndr_normalised,gape_width_sdndr_actual,gape_width_sdndr_min,gape_width_sdndr_max,gape_width_sdndr_mean,gape_width_sdndr_sd,urban_pool_size,is_urban_threshold
530,0.7312364843571321,44.426530625925004,24.580380334450002,51.720916557725,42.417120709490476,6.406366487538996,0.42562033281820105,1126.783563713736,1028.4182440749528,1259.5287245998547,1160.3573518705032,68.65549233488206,0.05923802849076691,0.5612321232123214,0.010946094609459951,9.300350935093498,1.1899373417500474,1.5728092856790534,0.425678354427203,1126.7039802919178,1028.3136370437148,1259.4514015668792,1160.275451153163,68.65993459632907,0.5029501489242868,17646.969166666666,1125.6066666666668,33974.513333333336,19208.445,7361.548082124009,0.11835744584345774,0.13975485359041753,0.08567177188483015,0.5426187879358432,0.3042346020514524,0.11824000957492764,0.9235299838925006,9.904089016620532,7.147415491011078,10.132346758743834,9.177341680842261,0.7360005053801056,0.4099686893115767,10.030935093509349,2.2897579757975786,21.172119774477444,10.643397506417307,4.340947143345469,0.07023163336172744,0.15350381046659686,0.12222899734707822,0.5675384914099313,0.27890334538510675,0.10292815770128265,0.5171777367090505,0.1740968662662167,0.12342325672400262,0.22140429099021972,0.18997041132739925,0.022426565116382205,0.0641971024551054,8.250825082508247e-4,3.16281628162816e-4,0.008241886688668865,0.0034332599926659322,0.002210700800534508,0.31734968956750154,0.16666666666666682,0.030386856273138352,0.45981790622707636,0.2065879748933684,0.0848710044934886,0.5173742467140392,3.0304859032251303,2.1477212488069326,3.8539612868931643,3.306679297587169,0.3904931252903639,0.0641971024551054,0.2499999999999999,0.09583333333333324,2.4972916666666665,1.0402777777777776,0.6698423425619561,0.3173496895675017,0.16666666666666685,0.030386856273138294,0.4598179062270763,0.20658797489336841,0.0848710044934886,4,medium
544,0.9216989078600726,49.279427312225,20.540135050700002,51.720916558025,41.431386159795835,7.444314087168414,0.4654714693370267,1126.783563713736,1011.1880780838014,1259.5287245998547,1153.857322371458,68.1255650517458,0.22176868441896208,2.032673267326727,0.0034356435643575173,9.153679867986792,1.8267894991880138,1.9714080444319937,0.46539505787000135,1126.7039802919176,1011.1420224091352,1259.4514015668792,1153.7824695735162,68.1237520673177,0.6756240906205148,18493.53,260.2824999999999,27247.549166666668,11658.982222222223,5834.357379059298,0.1951859709465384,0.10877326997784317,0.015300546448087442,0.4941911300103558,0.25634947066769936,0.11108532396528614,1,9.904089016620532,5.776532129065118,9.904089016620532,8.378619101507068,1.052831191519148,0.8485062507318692,10.7984900990099,0.017095709570957143,12.723418591859184,4.870410341034103,3.0847248042243254,0,0.038042637689604863,0.038042637689604863,0.5721585844614046,0.29063035052152164,0.12697234101805133,0.6525735946092516,0.18736309245864016,0.12342325672400262,0.22140429099021972,0.18757809906373366,0.021015105132290882,0.23101265822784797,0.001460396039603959,5.500550055005494e-5,0.006138613861386137,0.0024235423542354226,0.0016746798376949604,0.22999999999999882,0.11547005383792527,9.300272500826284e-16,0.502043712338805,0.24908572176713326,0.09969396251805593,0.6527149981232305,3.261409712064168,2.1477212488069326,3.8539612868931643,3.2650597169106343,0.36589771007631444,0.231012658227848,0.4424999999999997,0.016666666666666653,1.8599999999999997,0.7343333333333332,0.5074279908215731,0.22999999999999882,0.1154700538379252,8.548587121781793e-16,0.502043712338805,0.24908572176713326,0.09969396251805593,4,medium
557,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
559,0.439001191812199,30.965151056049997,16.63358923075,49.279427311825,37.4464675688,9.785197208734084,0.6949289337751199,1108.5218778165179,1039.4069600407645,1138.8630546377972,1104.6959473789998,27.89770305083778,0.2700691894809218,2.7977439493949348,1.232123212326468e-4,10.35902695269526,2.2548881816753092,2.5321867987169693,0.6952526530134794,1108.4375168018555,1039.2029473631765,1138.784831932176,1104.5816189656684,27.934916828689587,0.5935647721924038,11669.949166666665,285.66916666666657,19465.176666666666,10082.04238095238,6039.491931372446,0.8104819060883085,0.45523570334666036,0.04120795984721571,0.5520493992294948,0.2871113189952015,0.13541529081185147,0.7167528277700383,9.001326769864948,6.716900104377295,9.904089016620532,8.993892861187577,0.801079321761292,0.2552065372495614,3.440205583058304,0.5148920517051699,11.977425742574257,6.104015008643721,3.828689860405155,0.5036731567384565,0.22602308508496083,0.012489467421490102,0.43644221298015967,0.23118326160558245,0.10337850565431686,0.7387533358571702,0.18557402269097595,0.1435745205724659,0.20042638178237615,0.18711234932973086,0.011539659162622574,0.2647058823529411,0.0017711771177117699,2.8602860286028596e-4,0.005896589658965893,0.003063020587773061,0.0014940959929507752,0.6720244945883258,0.32072508996543014,0.08882311833686553,0.4339027597725918,0.25417488573207603,0.07997698936945537,0.7387533358571705,3.2302675621388386,2.4991866309175217,3.4888010201006834,3.2570450527007524,0.20086963752050285,0.2647058823529412,0.5366666666666665,0.08666666666666664,1.7866666666666662,0.9280952380952379,0.452711085864085,0.6720244945883257,0.3207250899654303,0.0888231183368656,0.433902759772592,0.2541748857320761,0.0799769893694554,4,medium
562,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
564,0.9999999999074721,56.88118412246668,12.9305885834,56.881184126533334,43.886499012748054,11.30580550204533,0.35916772536987956,1082.655066405099,1008.2552907120831,1215.400227291218,1102.7957303609803,63.026734038204935,NA,NA,NA,NA,NA,NA,0.3593936468218571,1082.5996910762315,1008.1255938377067,1215.347112351193,1102.7325682100604,63.03392825941973,0.8011105805926672,26440.81333333333,205.05333333333326,32954.29,11812.057777777778,9217.704887824759,0.6224312689744855,0.4125171942159028,0.014951262786282683,0.6536819166697992,0.3220772492939398,0.1893048396946742,0.9999999999999996,9.096548095770396,5.415196031139845,9.096548095770398,7.809613432434466,0.9685591788651204,0.8445205505130599,14.868954895489546,2.0902090209020725e-4,17.606347634763473,5.705936560322699,4.160928050484937,0.25546833992638057,0.18103637470137515,0.0016956997150753932,0.703703138437154,0.3179723940842911,0.23832882816082504,0.67506013856968,0.16899579231231943,0.11167120764442337,0.1965889525869045,0.16300631867034351,0.022998597614876003,0.15,0.0011881188118811874,3.30033003300329e-5,0.00773377337733773,0.002115511551155114,0.0021044375003868338,3.1829536563209695e-16,2.2506881145870735e-16,0,0.7071067811865476,0.33615992967307445,0.20005573948673044,0.675212725292692,2.941692043576008,1.943154562263502,3.4220032923132186,2.8373876073773467,0.4003843078704233,0.14999999999999997,0.3599999999999998,0.009999999999999974,2.343333333333333,0.6409999999999998,0.6376445626172107,3.700743415417189e-16,2.616820764472959e-16,0,0.7071067811865476,0.3361599296730744,0.20005573948673044,3,medium
571,0.6144589706864843,52.594989404200014,32.1015223406,65.45357356170001,55.60870363881668,13.126438290221312,1,1058.076421614552,1012.2394474050977,1058.076421614552,1039.184431484512,21.159961312649635,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1012.2026216375523,1058.0425290178596,1039.1495258744587,21.16115020926453,0.540667820076418,27683.044999999995,453.0049999999998,50816.719999999994,18324.149166666666,19137.851705577457,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.155655696335057,0.6802083632140835,0.26071538658298493,9.331749174917487,1.5401031353135295,31.42574257425742,11.079215484048403,10.958969383459587,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.11365810821525343,0.1572437432327402,0.140442466825103,0.01919994910899064,0.7874999999999994,0.004224422442244221,6.600660066006629e-5,0.005346534653465345,0.002472497249724971,0.0020828041785699676,NA,NA,NA,NA,NA,NA,1,2.737125357032577,1.9784347766884531,2.737125357032577,2.444667299621732,0.33421150170769504,0.7874999999999998,1.2799999999999994,0.020000000000000035,1.6199999999999997,0.7491666666666664,0.6310896661067003,NA,NA,NA,NA,NA,NA,2,medium
578,0.999999999893247,56.88118412246668,18.787124641,56.881184126533334,46.882728419069814,9.552894817181961,0.3725431705475724,1082.655066405099,1003.8395992844055,1215.400227291218,1095.683324138126,58.336299593013976,NA,NA,NA,NA,NA,NA,0.3726214783056062,1082.5996910762315,1003.7564749853431,1215.347112351193,1095.6220924217014,58.34172221834107,0.7471838680716459,26440.81333333333,61.31999999999996,35366.543333333335,12562.932692307691,9613.087194459222,0.6184237989900339,0.4125171942159028,0.004022222873643615,0.6645643495016686,0.3406785251824593,0.1909080024715895,0.9999999999999996,9.096548095770396,5.4147172936484935,9.096548095770398,7.677458067880442,0.964559850176894,0.7364194352498876,14.868954895489546,2.0902090209020725e-4,20.190803080308026,5.60495261064568,4.603154779027242,0.2534471538372202,0.18103637470137515,0.00358937452378889,0.7037234951521624,0.34635009345943507,0.23716389958190406,0.67506013856968,0.16899579231231943,0.11167120764442337,0.1965889525869045,0.1632024725726519,0.022669812750782597,0.10542168674698794,0.0011881188118811874,3.30033003300329e-5,0.010990099009900986,0.002782432089362781,0.002588047031369467,3.1829536563209695e-16,2.2506881145870735e-16,0,0.7071067811865476,0.31786827353199737,0.20849371369945272,0.675212725292692,2.941692043576008,1.943154562263502,3.4220032923132186,2.8408216246896485,0.3946427242511567,0.10542168674698792,0.3599999999999998,0.009999999999999974,3.3299999999999996,0.843076923076923,0.7841782505049487,3.700743415417189e-16,2.616820764472959e-16,0,0.7071067811865476,0.3178682735319973,0.20849371369945272,3,medium
589,0.5651027604318418,30.368105900533333,10.400916356366666,45.734648453,30.659713836731097,7.463278206700031,0.8772720921856433,1170.3513629482436,1048.9513433014592,1187.3348855663537,1142.2113615408553,26.933560111854046,0.7080750185756876,4.054046204620459,0.18874257425742585,5.6476325632563285,2.1272434552979114,1.3299997793772804,0.8772459008780951,1170.2061606572145,1048.7176488571333,1187.2061977103967,1142.051226066775,26.94895245895084,0.7328717685099734,14680.593666666666,1773.5590000000002,19385.145666666667,10566.4,4415.845187803128,0.2896373960082219,0.13735343377122747,0.06464355532583162,0.3156811611304765,0.15903295920805943,0.046911753575394066,0.6925150919462658,10.07614727101215,6.809864086090676,11.526415714939386,9.760099062522348,1.099075675395001,0.6586553713412533,9.390191419141914,1.686051705170517,13.382820682068203,7.043843384338432,2.472200125440643,0.4141147029317286,0.16620525291144717,0.039287794171300315,0.345766791032879,0.1589548922418638,0.05106667495634305,0.9358856563541964,0.2149311714372247,0.1344661348578367,0.2204435574554271,0.20283408324574279,0.01531401994185877,0.4715073529411764,0.0019493949394939485,2.563256325632561e-4,0.003847084708470846,0.0019963996399639957,7.060911957317294e-4,0.22554819920196406,0.10323563518418476,0.049572844569527784,0.2874944542499729,0.14795543468651315,0.038379770294331976,0.9354515930313321,3.7405899288663362,2.339943471029155,3.8372378989518063,3.5244616271115516,0.2679627695515102,0.47150735294117635,0.5906666666666665,0.07766666666666663,1.1656666666666664,0.6049090909090907,0.21394563230671404,0.22554819920196392,0.10323563518418476,0.04957284456952779,0.287494454249973,0.14795543468651312,0.03837977029433199,6,medium
603,0.762803369063045,40.836055876799996,12.694608561399999,49.5867467673,34.94119405804645,7.867342987675274,0.38046967255778175,1140.163755862045,1044.3459131624936,1296.186860314463,1187.51586527522,70.98010484559443,0.5539431097982319,9.067799779977994,0.08560616061606184,16.300617161716165,4.842750100009998,2.964603520369607,0.38038710525505287,1139.947331932176,1044.090006186706,1296.0894152655096,1187.3684786883716,71.0040719378431,0.6216561883404143,13968.068,347.19299999999987,22257.817,9914.411636363637,4786.833462288709,0.25812679232656355,0.16718308482095254,0.07622914611447415,0.4285906266360698,0.21238355945424126,0.061368255593504166,1,10.426852571263037,6.607659833806874,10.426852571263037,9.331265577761817,0.6967844138831226,0.7401070523631527,8.884778877887788,0.15003300330033023,11.95203630363036,5.427305730573056,2.8424683482366295,0.27792703543777236,0.16996525749653552,0.0636974472599682,0.4460561122569925,0.23780178391955958,0.06862203914499779,0.4549968707599096,0.18896669953397816,0.14655214178511994,0.23977159113654045,0.21018571085230128,0.017788677409335655,0.5641268338854709,0.004412541254125411,4.785478547854783e-4,0.007452145214521449,0.0035661566156615643,0.0013829024196003786,0.4893823476591249,0.21626073957839229,0.050507627227610506,0.38920621973637765,0.17672240631183286,0.061305663392696955,0.4549968707599094,3.2893235323433494,2.551017771268399,4.173678955381325,3.6586806383019588,0.3096456431534971,0.5641268338854709,1.337,0.145,2.258,1.0805454545454545,0.4190194331389149,0.48938234765912525,0.21626073957839237,0.05050762722761051,0.38920621973637765,0.1767224063118329,0.061305663392696955,5,medium
624,0.7958733733396154,52.59498940370001,2.460399328,65.4535735629,51.759977978709095,17.217027761625758,0.9999999999999967,1058.076421614552,989.3072433068212,1058.0764216145521,1033.976841750487,23.474620500786163,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,989.2454595791806,1058.0425290178596,1033.9379800739807,23.48178582466781,0.5756033337097964,29767.999999999996,3.919999999999992,51713.28,10068.099636363635,12499.52253294841,NA,NA,NA,NA,NA,NA,0.9999999999999997,7.750040593573797,5.401599886385471,7.7500405935737975,6.591524984874321,0.6876518579597357,0.3373040582088482,11.477821782178216,6.600660066005847e-5,34.027986798679855,6.6465832583258315,7.8410471486542415,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.10381739311525678,0.1572437432327402,0.13570920054827004,0.020208818749986427,0.07438016528925613,5.940594059405934e-4,0,0.007986798679867985,0.0016309630963096304,0.0019303737802101523,NA,NA,NA,NA,NA,NA,1,2.737125357032577,1.8071384803921569,2.737125357032577,2.3618591629890333,0.3523685279760494,0.07438016528925613,0.1799999999999998,0,2.4199999999999995,0.49418181818181806,0.5849032554036762,NA,NA,NA,NA,NA,NA,2,medium
627,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
629,0.5272390207052379,29.873591165850005,5.50871557345,51.720916559275004,36.80952250869692,10.883410801858371,0.6303836546495363,1089.5647299249983,1005.486039976676,1138.8630546377972,1099.7183313058272,26.974689930424695,0.5538654842297015,2.0213729372937275,1.4961496149709614e-4,3.649453245324533,0.49202093653809836,0.6181650335056632,0.6303561303019645,1089.463857742898,1005.3564749853431,1138.784831932176,1099.6171019227047,26.98769746096112,0.815753465789474,22165.476666666666,261.3166666666667,27112.7625,10990.419015151514,6205.802630461751,0.7065947639056658,0.38348248436183946,0.0031726474566005102,0.5414017093351462,0.243383029006844,0.10412139385019972,0.7755948555734143,9.25501020540764,6.22273695198998,10.132346758743834,8.761392164592953,0.9954248686909268,0.7378643333926356,13.499438943894386,0.3246947194719477,18.179933993399334,7.2395827082708255,3.759660897099443,0.460748202625925,0.2841356001585558,0.038042637689604863,0.5721585844614046,0.248940017908519,0.11677990107734341,0.9154862944239603,0.19381113071563466,0.12215208270091488,0.20042638178237615,0.17767927889055815,0.018179306180838628,0.31948881789137384,0.00198019801980198,5.500550055005494e-5,0.00608085808580858,0.002216971697169716,0.0011824169452560745,0,1.162250344707027e-16,1.162250344707027e-16,0.5416666666666666,0.24292731524434966,0.10150276995246553,0.9155293473681239,3.3736500381559535,2.1255940558244766,3.4888010201006834,3.0907612509550257,0.31745185663337044,0.3194888178913738,0.5999999999999999,0.016666666666666653,1.8424999999999998,0.671742424242424,0.3582723344125906,0,1.446502103227964e-16,1.446502103227964e-16,0.5416666666666666,0.24292731524434966,0.10150276995246554,4,medium
639,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
655,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
674,0.9999999998936561,65.45357356170001,7.152192928,65.45357356790001,53.1145485954,14.703288953515647,0.9999999999999964,1058.076421614552,994.4679702247256,1058.0764216145521,1034.4695111720046,22.734389208166697,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,994.3686197523408,1058.0425290178596,1034.4317146703281,22.73985446414918,0.9345337933757206,47493.619999999995,56.180000000000014,50816.719999999994,8981.746181818182,11504.893165883646,NA,NA,NA,NA,NA,NA,0.9999999999999997,7.750040593573797,5.401599886385471,7.7500405935737975,6.5751878711423934,0.6967331933291617,0.9260573956256996,29.102046204620454,6.600660066005847e-5,31.42574257425742,5.424859885988599,6.741642289223546,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.10381739311525678,0.1572437432327402,0.13581268521811768,0.02007827494003511,0.32653061224489793,0.002376237623762375,0,0.007277227722772273,0.0013693369336933686,0.0016116063815501155,NA,NA,NA,NA,NA,NA,1,2.737125357032577,1.8071384803921569,2.737125357032577,2.3640645501944206,0.34951916920623843,0.32653061224489793,0.7199999999999996,0,2.204999999999999,0.4149090909090908,0.48831673360968514,NA,NA,NA,NA,NA,NA,2,medium
679,1,52.594989404200014,32.1015223406,52.594989404200014,45.763833716333345,11.831908725798199,1,1058.076421614552,1024.3189383291592,1058.076421614552,1046.8239271860878,19.489892061985774,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,1024.2834732778106,1058.0425290178596,1046.7895104378433,19.490799919104873,1,27683.044999999995,453.0049999999998,27683.044999999995,16396.52333333333,14199.805740410968,NA,NA,NA,NA,NA,NA,0.9999999999999994,7.750040593573797,6.20195974486534,7.7500405935737975,7.234013644004311,0.8937848947291323,1,9.331749174917487,1.5401031353135295,9.331749174917487,4.720552805280526,4.088118649278831,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.128632731518572,0.1572437432327402,0.14770673932801748,0.016518575314962557,1,0.004224422442244221,4.1254125412541265e-4,0.004224422442244221,0.002211221122112209,0.0019149736651339054,NA,NA,NA,NA,NA,NA,1,2.737125357032577,2.2390964749721025,2.737125357032577,2.5711157296790854,0.2875371091218234,1,1.2799999999999994,0.125,1.2799999999999994,0.6699999999999997,0.5802370205355736,NA,NA,NA,NA,NA,NA,2,medium
693,0.4268444753811965,26.58598647256667,4.024330528,56.881184126533334,44.489473329169414,11.801297315538413,0.6488392125435682,1064.9860851344513,996.2169068267207,1102.2049189231889,1068.286916720215,27.46616811196472,NA,NA,NA,NA,NA,NA,0.6488013134736739,1064.9066956845263,996.1096262458474,1102.146818233546,1068.1515502446298,27.51045923070563,0.9592963903358376,32788.84,49.959999999999994,34177.97333333333,9406.589010989012,7748.447398073214,0.9500208773285165,0.6600846238429,3.16946114382119e-4,0.6947939765390206,0.3129446400634798,0.1962386234164102,0.6772801482439615,7.90850270321104,5.415196031139845,9.096548095770398,7.3995466591506975,0.8570276335534701,0.9246915427623078,20.190803080308026,2.0902090209020725e-4,21.835159515951588,5.834112356290573,4.648252389603439,0.9290065444130295,0.6538175744884309,0.001024792436502204,0.703703138437154,0.34141147952236817,0.22192959685998687,1,0.18205908163605541,0.10796645137363375,0.18205908163605541,0.15834347269897414,0.021615030015161033,0.45471014492753614,0.0027722772277227713,1.100110011001102e-5,0.006083608360836082,0.001963515032821963,0.0014537618892462598,0.33333333333333315,0.23570226039551573,0,0.7071067811865476,0.3392532554226352,0.21706755275648254,1,3.1690833516125227,1.8571384803921571,3.1690833516125227,2.754841187406704,0.3773996982781357,0.45471014492753625,0.8399999999999999,0.003333333333333339,1.843333333333333,0.5949450549450548,0.44048985244161676,0.33333333333333315,0.23570226039551573,0,0.7071067811865476,0.3392532554226352,0.21706755275648257,3,medium
724,0.9999999999015767,65.45357356170001,2.460399328,65.45357356790001,52.06701449921319,17.75213687782072,0.9999999999999967,1058.076421614552,989.3072433068212,1058.0764216145521,1033.172535385265,24.113997858136628,NA,NA,NA,NA,NA,NA,1,1058.0425290178596,989.2454595791806,1058.0425290178596,1033.134376874115,24.11972579548998,0.8777313236907205,45390.844999999994,3.919999999999992,51713.28,10214.295384615385,12554.834636874293,NA,NA,NA,NA,NA,NA,0.9999999999999997,7.750040593573797,5.401599886385471,7.7500405935737975,6.744663006366687,0.7093652906576255,0.7528820246623331,25.619075907590748,6.600660066005847e-5,34.027986798679855,6.638772168425632,7.637976345095957,NA,NA,NA,NA,NA,NA,1,0.1572437432327402,0.10381739311525678,0.1572437432327402,0.13655424727303356,0.019528997341497222,0.39062499999999994,0.0037128712871287114,0,0.009504950495049503,0.0023595546367823584,0.0026217556891520092,NA,NA,NA,NA,NA,NA,1,2.737125357032577,1.8071384803921569,2.737125357032577,2.376489437674502,0.3406889088393069,0.390625,1.125,0,2.88,0.7149450549450548,0.794391973813059,NA,NA,NA,NA,NA,NA,2,medium
